track_id,track_name,track_artist,track_popularity,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
4abUFnHLBPsJBsZbUcqnM9,Ah Yeah - Original Mix,Will Sparks,0,edm,0.824,0.756,7,-3.538,0,0.0835,0.0109,0.904,0.04,0.762,127.981,204375
6FzYhrPQqISyxCTttPfid1,Dark Days - Sofi Tukker Remix,Local Natives,43,r&b,0.603,0.917,4,-5.482,0,0.0348,0.146,0.534,0.0562,0.412,121.0,257573
6YKb5UMzDOtfCfbPvJZ8XT,Changes,Jeff Bernat,60,r&b,0.474,0.283,6,-8.25,0,0.143,0.688,5.55e-06,0.087,0.437,80.336,228571
68YdZEkdaoXQTHRsxzS2Kq,Express Yourself,N.W.A.,2,rap,0.87,0.637,8,-9.065,0,0.296,0.0119,0.0,0.19,0.949,95.038,265027
4uTTd2SlalZoG0zVgI63kH,Tin Man,America,57,rock,0.646,0.531,7,-10.785,1,0.0671,0.528,0.0133,0.0836,0.655,172.02,209867
7HewMuViUJP2QcfiaUnyOl,Office Politics,The Divine Comedy,31,pop,0.667,0.592,6,-9.679,0,0.0486,0.00155,0.00712,0.18,0.814,89.997,242080
20PISOo4VbLz4yFH78Zv5R,Swim,Fickle Friends,52,pop,0.594,0.774,5,-4.427,1,0.0387,0.0229,0.0,0.118,0.621,105.009,197507
2c3z8TYNaMnzeyppLfvrtf,Mr. Big Stuff - Remix,Heavy D & The Boyz,28,rap,0.723,0.484,7,-16.293,1,0.368,0.00318,0.00529,0.0785,0.731,201.262,202933
6nIFwK2LmLoekOxBJ0SL9R,Tizora,Broederliefde,47,latin,0.738,0.58,10,-6.963,0,0.315,0.249,0.0,0.109,0.74,159.968,194787
1BltsyC5W3SAABdxyrDXwi,Latch,Disclosure,19,pop,0.503,0.727,1,-5.456,1,0.167,0.0159,9.45e-05,0.0895,0.521,121.985,255632
3GfOAdcoc3X5GPiiXmpBjK,Song 2,Blur,64,rock,0.658,0.709,8,-6.736,1,0.0904,0.00188,0.00447,0.0657,0.855,129.699,121880
5tNPTZNNSGt4LnOMdg2OgO,La Mentira,Mando,17,latin,0.609,0.796,6,-4.661,0,0.0332,0.101,0.0,0.345,0.692,94.018,204255
4E7DVqv5jomWyJJB2MdONv,Love Me Less (feat. Quinn XCII) - Ookay Remix,MAX,46,rap,0.717,0.876,11,-6.463,0,0.132,0.00253,0.00015,0.439,0.669,144.919,256427
3aw9iWUQ3VrPQltgwvN9Xu,Family Affair,Mary J. Blige,70,r&b,0.911,0.551,8,-3.75,0,0.0449,0.132,4.12e-05,0.0863,0.969,92.887,265867
6UF638eAEk8I2gfZGw7Txn,Never Ending Summer III,オメガトライブ,24,rock,0.751,0.729,0,-5.916,1,0.0324,0.347,4.14e-06,0.511,0.684,110.33,211293
3iyZRwIGmyXvdZMoxOlur7,My Buddy,G-Unit,53,rap,0.646,0.927,6,-3.925,1,0.368,0.0428,0.0,0.306,0.605,98.389,224627
06mg22JLouk02orwxz0UfD,Mr Todd Terry,Riton,50,pop,0.81,0.847,10,-4.759,1,0.0557,0.0181,0.738,0.0609,0.63,120.004,167306
6wbBrsE2H2pupmnfoVSY6w,Come Clean - E New Y Radio,Jeru The Damaja,50,rap,0.812,0.778,10,-13.957,0,0.292,0.6,4.39e-05,0.11,0.599,87.713,297040
4y6DOqPrT52Usm5Ls53ZIw,CheezNDope (feat. Young Dolph & Key Glock),Project Pat,51,rap,0.842,0.558,7,-9.322,1,0.264,0.0439,7.37e-06,0.108,0.683,76.469,158496
7amMgNDcObIDkIXv4xcvc2,Barking,Ramz,13,rap,0.527,0.465,7,-8.055,0,0.227,0.175,0.0,0.0661,0.765,137.033,202827
3gsq024FJzXqC8HqykxMcM,No Te Cambiaré,Rudy Torres,18,latin,0.709,0.711,8,-3.496,1,0.0404,0.101,0.000476,0.096,0.324,105.063,212080
2GrlOwUh3bzEu4ajApV4Zy,Chocolate,Jova'e Nicole,22,r&b,0.905,0.565,1,-10.252,1,0.414,0.107,0.0,0.0644,0.55,147.022,212976
0U0Rk6KwSKt0tOrtB4FmA7,MS Siskat,AJÉ,0,rap,0.794,0.489,11,-11.484,1,0.401,0.236,2.05e-06,0.0921,0.087,123.916,288402
0loDvz6U86bm7sAemXpyxu,Lo Mejor de Mi Vida Eres Tú (feat. Natalia Jiménez),Ricky Martin,32,latin,0.72,0.803,3,-4.237,1,0.0368,0.555,0.0,0.0787,0.805,128.844,218547
6b1RNvAcJjQH73eZO4BLAB,Post Malone (feat. RANI) - GATTÜSO Remix,Sam Feldt,69,pop,0.542,0.903,4,-2.419,0,0.0434,0.0335,4.83e-06,0.111,0.367,127.936,207619
6PUzxtIHkv346yP89NzP9X,Kernkraft 400,Zombie Nation,47,pop,0.798,0.43,8,-7.839,0,0.0868,0.0055,0.901,0.146,0.487,140.064,285173
03wOwEbTS3JR2Y2U0TxkFx,Encanto,Don Omar,49,latin,0.744,0.871,8,-5.123,1,0.0499,0.145,0.000503,0.0752,0.902,172.03,195400
4JIo8RztBbELr2gWJ5OGK6,Secret Love Song (feat. Jason Derulo),Little Mix,77,pop,0.534,0.642,9,-3.971,1,0.0504,0.259,0.0,0.29,0.131,92.963,249813
2pm72A1aBHKwqr05xaDW8h,It's Not Easy,Ofege,44,rock,0.52,0.824,2,-4.286,1,0.0462,0.324,4.76e-06,0.147,0.517,79.39,260880
43wzy7JxMEfvCh8ZFeZKYk,Right Now,Nick Jonas,73,pop,0.597,0.751,6,-4.982,0,0.193,0.0104,0.0,0.0912,0.568,103.956,201680
5wPlp34kFeUY2zgcIOxyks,Black & Blue,VIVID,31,pop,0.339,0.775,8,-5.687,0,0.0709,0.069,0.0,0.141,0.261,165.474,212364
6rK8YLvFotZ78rb9m6MeqE,Do Or Die - Afrojack vs. THIRTY SECONDS TO MARS Remix,Afrojack,1,edm,0.575,0.89,2,-3.169,1,0.0416,0.034,3.23e-06,0.047,0.206,128.041,278174
2MnAs40kO1izWTF63MW5uM,America Online,The Midnight,7,pop,0.601,0.609,2,-11.795,1,0.0428,0.0108,0.757,0.249,0.0671,101.973,349706
4vlL7HTI5eVGBYOb1w7Goi,Would You Mind,PRETTYMUCH,64,r&b,0.645,0.753,5,-4.929,0,0.122,0.00613,0.0,0.0685,0.498,115.792,179689
3woj0u3RCvpDlvHLuUhoWr,Do What You Do - Original Mix,Klaas,21,edm,0.866,0.892,2,-4.55,1,0.0522,0.0196,0.0131,0.0497,0.683,127.996,315000
2lh9soK7hK8t2tEZbOLtV7,To Who Do We Go To,Marcus Bornold,6,edm,0.696,0.599,0,-12.052,0,0.0609,0.129,0.00294,0.0747,0.572,128.043,177187
45PzJFqYNWpJVmd57pbEJO,Instant Funk,Merchant,39,edm,0.693,0.945,11,-8.559,0,0.0676,0.646,0.00259,0.131,0.965,115.364,338000
4SsWVvNKAHJP1T2bP6d2ut,New Love Cassette,Angel Olsen,60,r&b,0.619,0.464,9,-9.82,1,0.028,0.15,0.88,0.0791,0.58,79.033,206413
2kM3gIkHRiikiaIUFk3Fje,Who Shot Ya? - 2007 Remaster,The Notorious B.I.G.,51,rap,0.824,0.73,11,-5.183,0,0.247,0.202,0.0,0.442,0.625,91.743,316507
3bceL3NJmM8sKwr5dyrKAz,Superwoman,Karyn White,54,r&b,0.623,0.722,8,-5.612,1,0.0321,0.322,0.0,0.159,0.653,138.357,347453
2V2omxQCbMUcCW1qht8N7x,Menage A Trois - Ellipso Remix,LIZOT,48,edm,0.598,0.858,10,-4.971,0,0.102,0.0562,0.0264,0.324,0.293,128.011,151875
1VLzca7LUFQxYAgEVlGeUa,Hold On (feat. Michel Zitron) - Julian Jordan Remix,Martin Garrix,54,edm,0.723,0.71,2,-5.749,0,0.0533,0.0211,0.00115,0.238,0.201,127.965,279979
4svaGEtJdr5gdhBvdIkGaL,Más De Ti,Llane,68,latin,0.838,0.746,10,-5.889,1,0.134,0.134,3.23e-06,0.119,0.622,100.966,190908
4TuNI3WEMyLQAKRMJmcQdA,Narco,Blasterjaxx,62,edm,0.764,0.943,8,-4.047,1,0.0711,0.00784,0.104,0.0699,0.207,129.961,208635
2IZZqH4K02UIYg5EohpNHF,Zombie,The Cranberries,80,rock,0.307,0.635,7,-8.957,1,0.0339,0.0155,0.00486,0.366,0.305,166.978,306427
5Xw4HulgAYsJaB9VXOMVLH,Canción del encantamiento,Carmen López,37,pop,0.379,0.00814,6,-21.447,1,0.0367,0.962,0.0,0.128,0.512,88.389,54453
0DKen77OXbPxnoPwH2MH63,Back In Your Heart,Junior J,55,latin,0.531,0.863,8,-4.082,1,0.114,0.121,0.0,0.123,0.584,120.055,172000
6O3GXI34itpMqZbBYHNgoX,WILD LOVE,ELEVATION RHYTHM,43,pop,0.68,0.809,1,-4.698,0,0.0602,0.0233,0.0,0.358,0.884,149.935,167500
4nYsmWkuTaowTMy4gskmBw,What Lovers Do (feat. SZA),Maroon 5,12,r&b,0.792,0.612,5,-5.212,0,0.0693,0.0805,3.83e-06,0.0852,0.42,109.959,199849
2dpQ5MOgkbZOC7JZdguPrq,On & On,Lonely in the Rain,52,edm,0.627,0.495,10,-11.236,0,0.127,0.4,3.48e-05,0.0714,0.305,120.088,212101
6D5pfooPP6hi99RaXjkDsP,Summertime Sadness [Lana Del Rey vs. Cedric Gervais] - Cedric Gervais Remix,Lana Del Rey,11,pop,0.567,0.813,1,-5.744,0,0.0581,0.0138,9.03e-06,0.125,0.114,126.044,214912
4KI5mco7StihSNRsjYxQ5b,The Ketchup Song (Asereje) - Summer.radio edit,Megastylez,25,latin,0.721,0.919,11,-6.339,1,0.0637,0.00427,0.0,0.228,0.612,91.939,193699
09pW7wXspkEkd8gjE93prk,Rockstar (feat. DV8),Timmy Trumpet,51,edm,0.382,0.973,1,-5.749,1,0.139,0.000497,0.0349,0.925,0.0375,127.528,211403
54VhMO14MfyB9I9IUtjR6p,The Wave,R3HAB,50,latin,0.748,0.406,0,-7.462,1,0.0343,0.211,0.0,0.042,0.386,79.988,158062
4ESyocZUQ3fOlCbNP6n17i,Bossanova,Lil Tecca,70,rap,0.717,0.493,5,-7.146,0,0.266,0.00578,0.0,0.156,0.258,139.833,123573
3290YP5edpGBoLgoZIGB73,I Got This Record,Jwonn,0,rap,0.707,0.559,10,-4.266,1,0.0496,0.376,0.0,0.108,0.283,77.989,238576
0frzpcv2zCUk13mn0X824T,Mall,Gucci Mane,43,rap,0.749,0.809,11,-7.649,1,0.0504,0.0484,0.0,0.172,0.311,147.992,167683
2rltyO7XkTWXTmn6dIU8by,Salida 3 - Live,Miguel Rios,0,rock,0.431,0.956,0,-12.742,1,0.0339,0.00215,0.668,0.122,0.227,96.801,68147
1aosXPBgRredZfKkuaIg6V,Hold On - Ben Böhmer Remix,Lane 8,35,edm,0.53,0.727,1,-9.957,0,0.049,0.153,0.0464,0.0818,0.039,123.969,307870
1Te8WIfLudxjHTr66BL0JK,Perfect Strangers,Jonas Blue,64,pop,0.731,0.822,1,-5.305,1,0.0459,0.394,0.0,0.288,0.708,118.021,196613
0PgnokuwZfyZHpvGFITIsI,Unchain the Earth,RPWL,36,rock,0.59,0.59,9,-7.047,0,0.027,0.152,0.832,0.142,0.0895,114.995,426013
63VfSf4fqrknzR7H5sb2AS,Pulse,Creendo,33,edm,0.482,0.463,7,-16.122,1,0.0422,0.814,0.872,0.112,0.348,171.977,241395
7FUwV2j6iYeLemfKodARmw,Life Is Good,Ringo Starr,37,rock,0.652,0.667,9,-5.513,1,0.0274,0.00996,3.04e-06,0.119,0.806,126.928,191080
1pZ6n8YzDy1NDjopqJyFYo,Sweet Dancer,Mr Absolutt,0,rock,0.769,0.771,2,-9.087,1,0.0605,0.033,0.129,0.135,0.83,109.996,301091
38d6HehLHsQoP09YJvMtJT,eoh (Mike Emilio Remix),Olympis,44,edm,0.532,0.885,10,-7.869,1,0.04,0.0069,0.0404,0.384,0.216,150.009,168471
2NRGaA1GyCmTYfm2GRPkUe,Fine China,Future,2,rap,0.656,0.542,7,-7.358,1,0.323,0.0484,0.0,0.106,0.551,166.11,142320
2sTe3y5xjQvVb9tDTVaI35,Rise Up,Thomas Jack,48,latin,0.721,0.925,4,-3.539,0,0.0455,0.0652,0.000158,0.292,0.355,114.032,181748
2yndyCjYuUzJyBOQfAIjII,Let's Get Lifted,John Legend,0,r&b,0.563,0.709,9,-8.208,0,0.052,0.212,1.43e-05,0.575,0.473,86.991,217385
37gNKK87AHQpmDmQWWII3Z,Cocktails,Syndrome,57,rap,0.72,0.192,7,-15.78,0,0.038,0.927,0.96,0.082,0.631,145.911,101956
0s1PewZjIU8DJqxktjeZaX,"I Had a Dream, Joe - 2010 Remastered Version",Nick Cave & The Bad Seeds,29,rock,0.354,0.873,7,-6.016,0,0.0588,0.00107,0.0,0.207,0.35,129.139,222613
22OtjOmIcTQbUe5TzACJIs,Addictive Love,Bebe & Cece Winans,44,r&b,0.56,0.86,0,-3.049,1,0.0434,0.266,4.11e-06,0.124,0.593,155.864,325373
0krQAnM8Mh4qjyS8bar6o6,Palace,ASADI,35,latin,0.694,0.594,10,-5.257,0,0.0357,0.0992,0.0109,0.176,0.603,134.978,160385
3Ol2xnObFdKV9pmRD2t9x8,Look Back at It,A Boogie Wit da Hoodie,81,pop,0.791,0.587,3,-5.075,0,0.0413,0.407,0.0,0.148,0.536,96.057,179449
04BZvpVvpJKPWXVfnWr6a3,Grateful (Neon Feather Remix),Cade Thompson,33,pop,0.48,0.962,11,-3.86,1,0.183,0.00593,3.44e-06,0.423,0.658,100.037,142723
3Gwq0zKnMWluOEPKh93BeC,Lost At Sea,Zedd,51,edm,0.567,0.796,6,-3.534,1,0.0364,0.0247,0.0,0.124,0.305,127.983,225840
776zIsseWzy4GQ5nMFdk5W,Ya Estuvo,Kid Frost,20,latin,0.846,0.66,0,-12.988,1,0.178,0.142,0.0,0.229,0.923,101.991,245733
4tYpYYoOI7WDxbCnPninwE,Black Cat,Janet Jackson,43,r&b,0.705,0.913,4,-7.253,0,0.0484,0.103,0.00111,0.216,0.665,114.959,290573
0VLzsKvDxmQB5FfeKHDOJQ,Roll With It - Explicit Album Version,Three 6 Mafia,41,rap,0.808,0.741,7,-4.76,1,0.0535,0.113,0.0,0.0815,0.418,80.004,182467
4FI61LWcjeKuaG52jcuAOK,Mr. Ferrari,GASHI,54,r&b,0.77,0.792,3,-2.931,0,0.175,0.0698,0.0,0.0981,0.182,100.075,236388
2P2Y7WPjcjFdlu80Ek3PbW,Me Diz,MTK,46,r&b,0.668,0.42,3,-9.187,0,0.034,0.72,0.0,0.0837,0.781,124.051,193558
70czmnAcu0CqMzqvkUHOIm,Scio,Jay Hardway,0,edm,0.637,0.771,5,-4.616,1,0.0417,0.0001,0.554,0.563,0.0383,120.019,196004
6ftZKIYKzEZBBGCKK1SCGX,Whoopedoo - Varrick Frost Remix,Balduin,21,edm,0.924,0.8,2,-4.311,1,0.0578,0.11,0.71,0.0879,0.294,127.993,166705
3SBjPXmpFIIKOvce7e6OXY,Te Viví,Villamizar,46,latin,0.749,0.927,10,-2.952,0,0.0412,0.132,0.0,0.304,0.507,108.958,206655
58T6Oz7D8EGQW2fmGpMg5y,Lazer Love - Original Mix,KSHMR,0,edm,0.554,0.784,5,-6.477,0,0.0475,0.000268,0.000249,0.365,0.434,139.987,249000
5ABEwAmOIvGgTWQtBvmGHQ,Portimao,Manic Twister,51,latin,0.622,0.564,10,-14.387,1,0.1,0.474,0.844,0.113,0.298,120.02,206018
7oaBMbnuCEpraQhQIz68mE,Immigrato,Checco Zalone,56,r&b,0.641,0.751,10,-4.516,0,0.0373,0.169,0.0,0.114,0.692,119.688,180294
6FTJuZtQZvmPPRFmrcno9J,"Bump, Bump, Bump",B2K,53,r&b,0.834,0.685,1,-5.862,0,0.226,0.0998,0.0,0.0514,0.877,95.509,278573
6jYhsewiw0eMjtvMS8Lnlt,Helluva - Radio Mix,Brotherhood Creed,34,r&b,0.804,0.864,6,-7.148,1,0.125,0.0658,0.0,0.0609,0.765,105.414,249827
0wpTXkivIBjIw9YfmiDLi2,Find You,Badrapper,5,rap,0.489,0.757,1,-5.229,1,0.066,0.116,0.00327,0.754,0.254,89.944,218667
4eUMbFJ6l8UogwBENovA4v,Chasing Time - Radio Edit,Vicetone,45,edm,0.497,0.818,8,-2.859,1,0.12,0.373,0.0,0.0636,0.481,127.929,203715
0Czg21zFuXypqp9S76d4TC,different,Jaydon Lewis,39,rap,0.892,0.592,5,-9.991,1,0.145,0.391,0.145,0.0903,0.244,114.968,157049
0rrVn0KMlLHtAklzUrrfoj,Next Song,DaBaby,69,rap,0.81,0.754,5,-6.138,0,0.302,0.0243,0.0,0.255,0.68,148.091,79360
10Igtw8bSDyyFs7KIsKngZ,Freaky Friday (feat. Chris Brown),Lil Dicky,77,rap,0.755,0.599,8,-5.042,1,0.224,0.147,0.0,0.109,0.755,133.123,216632
4OrNPd9u1lDB9p8EpNDZDL,Fuck With Myself,BANKS,1,pop,0.847,0.373,8,-11.137,1,0.0476,0.0373,0.0228,0.0874,0.145,102.0,175440
31iIGTRrL3X0RfOM6zv0Mk,Walk This Way,Hayseed Dixie,0,r&b,0.796,0.471,0,-9.336,1,0.0418,0.629,3.92e-05,0.0791,0.804,91.793,258000
6HPy0y9HrZFRsWXSPV1HWU,Never Let Me Go - Stan Forebee Remix,Mike Casey,35,r&b,0.505,0.541,7,-12.517,0,0.0681,0.497,4.98e-06,0.161,0.278,76.089,153197
6b3b7lILUJqXcp6w9wNQSm,Cheap Thrills,Sia,68,latin,0.592,0.8,6,-4.931,0,0.215,0.0561,2.01e-06,0.0775,0.728,89.972,224813
7KMMRJ4dtn1rFXCXseKzYc,Euforia,Otsochodzi,45,rap,0.761,0.777,8,-5.62,0,0.139,0.0484,0.0,0.129,0.743,142.116,194789
5XXRjZSyd19EH48njq5fsq,Equilíbrio,Krawk,57,rap,0.788,0.447,1,-10.443,0,0.329,0.635,0.0,0.105,0.69,74.981,235200
0mG5rhH4TE9Gkb1BHqahJR,Cámara Lenta,Javiera Mena,0,pop,0.502,0.536,11,-10.136,1,0.0258,0.504,0.259,0.148,0.458,86.591,326707
68yqiuPVxrT9OySWFDwDDd,Shine A Light - Flight Facilities Remix,The C90s,52,pop,0.686,0.671,0,-10.185,1,0.0475,0.0149,0.457,0.074,0.814,104.995,349963
20JGGCzwmvA9t1vs9HYkxE,Peace,Alison Wonderland,57,pop,0.362,0.684,2,-5.174,0,0.0854,0.279,1.08e-05,0.165,0.389,85.201,177601
35iMl0FlgdxgOycezlyrPz,Vallenato Apretao,Silvestre Dangond,60,latin,0.789,0.787,8,-3.931,1,0.0838,0.0951,0.0,0.187,0.575,90.038,158120
4saCqH8Jj0H3KzM29TRb7m,Yoyo,Marina Yers,53,latin,0.886,0.637,7,-7.654,1,0.0766,0.213,0.00747,0.0667,0.617,102.026,191941
4Ew97RRUndYLVMHvgJxIaU,Crawl,TENDER,25,pop,0.516,0.56,1,-6.955,1,0.0388,0.097,0.00963,0.0889,0.841,163.963,209067
4XJf9EhLAiYkGeuGHlqjzB,Bury Me In Gold,Big K.R.I.T.,39,r&b,0.527,0.772,9,-5.313,1,0.0765,0.0248,4.81e-06,0.108,0.438,97.948,264520
4igIYHF3B5VBxEafHauVo3,Fat Bottomed Girls - Remastered 2011,Queen,66,rock,0.337,0.684,2,-7.674,1,0.0495,0.0319,6.57e-06,0.342,0.404,88.772,255600
0kbacaF66yH9McxssuJfrc,Gush,Pharrell Williams,15,r&b,0.796,0.697,4,-7.062,0,0.0537,0.112,1.55e-05,0.0523,0.714,111.999,234667
2yd52fQjwKXLm6CiZzxO8q,Samurai (feat. Sivas),Stepz,54,rap,0.824,0.645,9,-6.324,1,0.367,0.0173,2.76e-06,0.11,0.457,84.754,136309
65AuuSC0parBq0hAFyA22v,Call Me Over,Dusky Grey,43,latin,0.834,0.65,3,-4.705,0,0.0381,0.169,0.0,0.0308,0.509,105.023,211724
6IwKcFdiRQZOWeYNhUiWIv,No One,Alicia Keys,79,edm,0.644,0.548,1,-5.416,0,0.0286,0.0209,8.68e-06,0.134,0.166,90.042,253813
2Yfb1UcqSW7V89fxRNafqv,Way Out,Minty Burns,23,r&b,0.732,0.49,0,-8.602,1,0.127,0.318,0.0,0.15,0.452,124.009,157949
1jwFU6N6giBRr2NON3fGiM,(I'll Remember) In The Still Of The Night,The Five Satins,48,r&b,0.503,0.211,5,-18.197,1,0.0324,0.878,0.0,0.0829,0.296,71.283,185600
2b6i9zx3ULzKrNWmyP0ePD,C90 (Remix),John C,78,rap,0.867,0.761,1,-5.1,1,0.0937,0.336,2.12e-06,0.0654,0.609,122.952,316000
52pFy13TIADVaFHRiKo8Yn,Why,Lkhn,31,latin,0.701,0.743,10,-4.999,0,0.0354,0.159,0.178,0.113,0.512,130.058,148986
02K5IV55wIgNNARk3UA95E,Paloma Negra,Chavela Vargas,47,r&b,0.585,0.036,2,-14.145,1,0.0418,0.859,3.34e-06,0.0908,0.433,151.223,198760
1kw5VKLs2JFpg3FjY1RwCL,Primera Cita - Recorded at Electric Lady Studios NYC,CNCO,55,latin,0.458,0.34,10,-9.16,1,0.0274,0.708,0.0,0.107,0.546,88.931,258938
2OvV4NjEBRE9v8Oo7QeUCq,Jump (with Trippie Redd),Julia Michaels,67,r&b,0.654,0.547,10,-6.598,1,0.127,0.25,0.0,0.0961,0.507,173.981,207857
7Izh7zLJGw1Nscd62Exxj4,Believer,Imagine Dragons,11,pop,0.762,0.787,10,-4.311,0,0.127,0.0537,0.0,0.126,0.691,125.067,204347
7rAQZ0mdeXZWnYIHK9ApKh,Nubia,Lstn,35,edm,0.74,0.682,2,-7.966,1,0.0452,0.000134,0.887,0.123,0.12,116.0,232725
6j8eH9frh703HaGBaSRS6u,Not in Control,Glaceo,53,pop,0.904,0.633,0,-5.545,1,0.0958,0.203,0.000266,0.163,0.492,121.995,179016
7A1odihHBrI8n9k0Fefh2j,Are You Ready,AC/DC,64,rock,0.454,0.821,7,-4.816,1,0.0324,0.0165,3.55e-06,0.13,0.414,108.533,250333
4FX8fPOIDRR2voDqOkfeKk,The March Of The Black Queen - 2011 Mix,Queen,36,rock,0.332,0.687,9,-8.44,0,0.0787,0.0904,1.3e-05,0.64,0.136,112.307,392947
3Ex5RFJRUdpHcDOLXJOVLy,Raising Hell (feat. Big Freedia),Kesha,72,r&b,0.676,0.869,1,-4.689,0,0.132,0.00134,6.77e-05,0.0692,0.271,114.991,169681
2XCyOEiZgavc6tH2wA1RCe,Ontas? - Remix,Alex Rose,65,latin,0.872,0.664,1,-5.807,1,0.0825,0.375,1e-06,0.0939,0.77,89.992,290578
1lFBNIfZJnQQRLQ2nZHTHA,Natural (feat. Melanie Fiona),Brady Watt,40,r&b,0.881,0.291,11,-7.603,0,0.166,0.0627,3.15e-06,0.0747,0.572,92.582,254270
1LWEjUzrngRXdUBaf7GWYI,She Sets The City On Fire,Gavin DeGraw,51,pop,0.617,0.615,4,-6.518,1,0.0567,0.0139,0.0,0.0897,0.564,125.898,218631
3dCEtkAfWhk15bLAWZAKLy,D'estate non vale (feat. Ana Mena),Fred De Palma,44,latin,0.658,0.748,11,-5.802,0,0.142,0.0852,0.0,0.0789,0.69,179.919,157176
6C781pluv3BPxGHHCUJNYc,Patiently Waiting,50 Cent,63,rap,0.738,0.674,1,-2.299,1,0.28,0.275,0.0,0.344,0.575,78.929,288867
6G9rDpbpGIf87oZyY9hS2O,Make You Sweat - Single Version; 2007 Remaster,Keith Sweat,26,r&b,0.657,0.79,7,-8.626,1,0.0378,0.0135,4.84e-05,0.14,0.654,104.874,229880
78L2RUFISfqkmZMTCLYQJC,100 dni do matury,Mata,52,rap,0.687,0.828,6,-7.911,0,0.456,0.523,0.0,0.34,0.0999,159.934,301573
362CZbgsmoebwBM77B3a0N,Loud,Dubio,47,r&b,0.529,0.758,1,-6.297,1,0.3,0.039,0.0,0.192,0.261,180.026,190000
542Xd5qDeLBvgXZXhfW7LE,Obsession (feat. Jon Bellion),Vice,44,r&b,0.741,0.559,10,-7.775,1,0.03,0.00728,0.000971,0.21,0.466,101.999,221983
2tOOcDDYkh0PSjr6GwPEAJ,Love Me Less (feat. Quinn XCII),MAX,78,pop,0.732,0.856,11,-2.2,0,0.0929,0.0828,0.0,0.323,0.771,145.034,177670
7lAgvyKAwZycYsa6rsCw4p,Find The Love,Blackcode,28,edm,0.548,0.782,5,-5.403,0,0.0492,0.0184,0.0,0.182,0.229,128.03,176250
5CWWOxTehNz94b4Xs0xFYV,Inside Out,XYZ,45,rock,0.426,0.961,8,-4.365,1,0.07,0.013,0.0259,0.0621,0.616,171.411,228533
6R1GlQpaj56FmXF0VgdLxs,I Love It - Tiësto's Club Life Remix,Icona Pop,1,edm,0.444,0.949,8,-4.815,0,0.131,0.00145,0.867,0.347,0.182,128.159,239680
36J10AwMabBYxgNrV2S8gd,6AM.........,Dardan,76,rap,0.731,0.518,0,-7.603,0,0.0567,0.559,0.0,0.18,0.383,105.006,185802
2OyEj7Xha6eRhaARY1AKbs,Trap Back Jumpin,T.I.,0,rap,0.771,0.657,1,-5.772,0,0.0719,0.000243,0.0,0.271,0.119,138.956,304253
6LwNRG1Yg11VnyJX7ezpyy,Shot,Wave Wave,47,latin,0.736,0.568,5,-11.783,0,0.0322,0.117,0.000193,0.0992,0.698,113.956,166316
18hnXK4HWm3BxT8QijiJVO,Morir Solo,Prince Royce,67,latin,0.78,0.779,6,-3.369,0,0.0318,0.246,0.0,0.298,0.903,119.982,242343
6XoAT50mgAcIDpYXRqWOnV,City Of Stars,Logic,1,rap,0.415,0.868,0,-5.826,1,0.131,0.125,0.0175,0.241,0.606,93.628,376640
5ZdoETrAlitUnfV1xrbkPA,Woop Woop,Paxel,22,edm,0.708,0.798,7,-4.741,1,0.0427,0.058,0.54,0.108,0.222,125.966,244950
0iBGgTRtJU8XEjdRL8ZFQi,Classic (feat. Fetty Wap & POWERS ),The Knocks,43,edm,0.627,0.938,2,-2.535,1,0.0384,0.00574,6.5e-06,0.0478,0.587,101.981,219388
1b5SISCI3nhthZFcVSLgIF,Spread My Wings,Troop,43,r&b,0.637,0.844,11,-10.714,1,0.0686,0.168,0.0,0.301,0.481,97.07,308240
1CuBioSnK1CMLeKDmNpoix,Rasputin - Radio Edit,Hard Rock Sofa,0,edm,0.531,0.973,5,-1.87,1,0.0399,0.0346,0.709,0.203,0.13,127.98,170507
5u431x19PX588bk9XGlwN8,Bad Idea (feat. Chance the Rapper),YBN Cordae,21,rap,0.75,0.502,10,-7.184,1,0.31,0.238,0.0,0.106,0.301,82.54,234730
7B1Dla8uais9Ahg4VEeekq,Nas Interlude (Skit),DIVINE,47,rap,0.551,0.697,8,-6.411,0,0.308,0.231,0.0,0.253,0.81,89.161,88000
3NEeKJm8LcdaDG98oZwSZx,All My Happiness is Gone,Purple Mountains,57,pop,0.505,0.746,7,-7.793,1,0.0271,0.00165,0.0463,0.266,0.724,138.126,260280
2xIcZCsRG47gRJLTXENYPn,Once Again,Quality Control,51,rap,0.841,0.884,10,-4.029,1,0.252,0.201,0.0,0.311,0.783,103.998,170048
1YdrrsnOMgOS92mD5xTsBs,Love is a War,Jelly Roll,42,rap,0.635,0.429,9,-9.926,0,0.113,0.115,0.0,0.0689,0.25,121.953,258044
0IhHkW1fnUSMEcLSHmKhrJ,Tell Me What You Want Me to Do,Tevin Campbell,43,r&b,0.609,0.551,6,-7.93,1,0.0291,0.0233,0.0,0.234,0.512,127.956,256040
1eEcczoYRdCqV6uNwyuBi2,In My Head (feat. Georgia Ku) - Landis Remix,Party Favor,0,edm,0.678,0.944,8,-2.339,0,0.0681,0.0158,0.00874,0.18,0.518,129.929,214154
